;Date;MSFT;TSLA;FB;NVDA;JPM;JNJ;UNH;PG;BAC;V;MA;XOM;PFE;KO;DIS;CVX;ADBE;CSCO;PEP;ABBV;TMO;CMCSA;LLY;ABT;ORCL;WFC;INTC;NFLX;VZ;CAN;COST;CRM;MRK;DHR;PYPL;T;MCD;NKE;QCOM;MS;LIN;NEE;TXN;SCHW;C;PM;LOW;UNP;AMD;HON;INTU;UPS;CVS;MDT;BMY;IBM;AMGN;GS;SBUX;AXP;AMAT;BLK;BA;COP;PLD;AMT;CAT;TGT;MMM;LMT;MDLZ;ISRG;SYK;ADP;F;GM;LRCX;MU;GILD;PNC;USB;ADI;CB;CME;CI;CCI;MMC;CL;CSX;EL;MRNA;BDX;FISV;ATVI;FDX;FIS;AON;COF;FCX;EBAY
232;2019-09-05;0,015766039;-1,01212E-12;;6,90379E-11;0,474462338;-0,226200267;;;2,135231045;0,617542352;0,023484502;0,427966505;-1,643277855;;-0,297439573;0,162006099;0,622946132;-0,104869983;-0,097139369;1,108554357;;0,105900247;-1,36318443;;-0,138543551;2,668462954;-0,023119215;0,448024381;-0,14349627;;;0,043412688;-0,204814858;-0,685820663;0,106816715;;-2,601670053;0,097587094;2,801461438;3,339141051;-0,225106564;;0,05937148;2,556419727;;-1,222305097;-0,129135407;0,204338171;-0,092546682;0,186538898;-0,203296165;0,483190291;;;0,881045699;-0,13526372;-0,223730785;4,99100465;-2,171228616;-0,137486383;;2,528587183;-0,156394828;0,258915385;0,324481433;-0,637902641;-0,419190029;-0,186973839;0,399463416;0,998407115;-0,799583453;-6,96541E-12;;0,382623387;;0,226120414;;4,998165291;1,025472905;3,408819265;1,656327353;0,16360967;1,834129355;-1,64878043;;0,634487237;0,301129676;0,59566217;-1,07809E-11;;;0,40977902;-0,288895725;5,149351821;0,870456863;-0,077123906;-0,86561947;;6,093693235;2,489161713
233;2019-09-06;0,049799483;-1,09829E-12;;6,25814E-11;0,505200945;-0,215416231;;;2,200926091;0,600200416;0,015097288;0,410871511;-1,628945388;;-0,289599077;0,169619191;0,620737515;-0,063931578;-0,1010405;1,080085604;;0,084283765;-1,392889218;;-0,119504905;4,504160576;-0,021676164;0,429501733;-0,285279968;;;0,046271899;-0,197650124;-0,673566419;0,107563412;;-2,508016695;0,214432329;4,153153696;3,171806803;-0,265330949;;0,167291324;3,99670175;;-1,247692637;-0,085199566;0,203604154;-0,086651412;0,158340556;-0,204603208;3,487810749;;;0,616775996;-0,173529406;-0,226457827;4,534990582;-2,173635104;0,00361419;;2,627213796;-0,10277264;0,129712699;0,154404185;-0,626548486;-0,425324237;-0,342309818;0,39214992;1,041662451;-0,789543839;-7,49008E-12;;0,372858246;;0,232277674;;4,471812602;1,067545238;3,47362243;1,62252819;0,29621446;3,802510758;-1,686372497;;0,637591738;0,347132074;0,60801428;-1,09514E-11;;;0,338556125;-0,277106821;5,615051076;0,465953306;-0,066384842;-0,897285676;;5,879976149;2,481853163
234;2019-09-07;-0,02374663;1,20741E-13;;3,16824E-11;0,524035161;-0,22634495;;;2,288426359;0,612034902;0,015117688;0,434266012;-1,481413411;;-0,273140849;0,18786284;0,619698782;-0,113589419;-0,103139968;1,175486325;;0,292885752;-1,3849193;;-0,119880023;2,594548184;-0,026287384;0,433833698;-0,242371989;;;0,039273167;-0,183972141;-0,668444311;0,121540743;;-2,475026769;0,212323794;4,127358015;3,263550793;-0,291687601;;-0,008479785;4,111064828;;-1,261808531;-0,088003022;0,092446652;-0,118800475;0,214357705;-0,198793003;3,193161707;;;0,707582542;-0,138535212;-0,228082061;4,984546165;-2,227950108;-0,114536849;;2,603374438;-0,171276539;0,128668429;0,091110874;-0,641220041;-0,426149709;-0,205803679;0,625102629;1,075340119;-0,762779877;-7,46616E-12;;0,391337845;;0,243439682;;4,659970608;1,068201721;3,506457205;1,494074889;0,136591956;3,658082963;-1,732383897;;0,582011599;0,189218474;0,628941018;-1,09818E-11;;;0,218732668;-0,290797866;4,510891859;1,38188636;-0,070148703;-1,365627682;;5,348807833;2,518607524
235;2019-09-08;-0,019003888;-3,54092E-13;;1,17021E-11;0,374911009;-0,232153628;;;2,263995645;0,587501989;0,034063519;0,291858912;-1,466990737;;-0,27756436;0,184992125;0,641411058;-0,116332675;-0,099412678;1,156272184;;0,298706624;-1,388546258;;-0,123197297;4,729182706;-0,024123723;0,254650678;-0,284515879;;;-0,008048319;-0,192221742;-0,664970372;0,116381199;;-2,476208313;0,189630475;4,209951098;3,162752618;-0,288639998;;2,309034147;4,040316735;;-1,275534587;-0,099605664;0,095053764;-0,113044805;0,290351592;-0,19488073;2,866242784;;;1,2326794;-0,081587979;-0,228175735;5,325081797;-2,277587472;-0,121038349;;3,354995128;-0,164442287;0,12395844;0,390537895;-0,665195628;-0,398417289;-0,198697815;0,620623037;1,082370142;-0,695311346;-7,26398E-12;;0,408693508;;0,448904625;;4,710111523;1,07846181;3,663953552;1,467365257;0,446473852;4,093904697;-1,696911514;;0,592618787;0,108294004;0,698453678;-1,10355E-11;;;0,341743786;-0,294012643;4,973832329;2,316160882;-0,067980857;-0,913712234;;5,487484504;2,532436154
236;2019-09-09;0,044295658;3,52538E-12;;9,97442E-12;0,396562553;-0,221499725;;;2,196007787;0,610469055;-0,006757903;0,290894302;-1,512563351;;-0,285619018;0,186943869;0,654873351;-0,127816432;-0,101305618;1,197243055;;0,316577846;-1,407819884;;-0,141162879;4,778811638;-0,023164796;0,128883511;-0,249051266;;;0,074045933;-0,200488963;-0,719388909;0,115134623;;-2,459287107;0,164320524;4,287275475;3,231857936;-0,274786973;;0,046134533;3,986615177;;-1,345339888;-0,098143956;0,264669065;-0,110034267;0,350450237;-0,191490279;1,503991902;;;0,627283907;-0,077758964;-0,23206139;5,467775734;-2,289214573;-0,133869068;;3,398434508;-0,175883107;0,125062624;0,424461615;-0,667645353;-0,433711551;-0,269888464;0,622347657;1,067502574;-0,658406251;-4,85627E-12;;0,367116255;;0,427715798;;4,515070764;1,057804861;3,741294913;1,489492487;0,29032946;3,641654732;-1,700610917;;0,602515973;0,157381667;0,716681249;-1,06437E-11;;;0,765878495;-0,293293137;4,146267296;1,588746642;-0,061838104;-0,927951762;;5,362719015;2,759071725
237;2019-09-10;-0,042647437;4,69542E-12;;1,39219E-11;0,377787276;-0,237264188;;;2,301610554;0,619617567;0,019680097;-0,062189452;-1,544595442;;-0,258191821;0,217943211;0,605026491;-0,125700359;-0,097433483;1,15896931;;0,282318982;-1,419134123;;-0,164931075;4,41840355;-0,023777625;0,497770892;-0,149122423;;;0,075424769;-0,197377952;-0,657277912;0,130591488;;-2,004312839;0,185507899;4,449743259;3,22454817;-0,375196899;;0,286862811;4,072008927;;-1,340863071;-0,097213667;-0,010732012;-0,109049257;0,331450265;-0,191450307;1,436909275;;;0,578728434;-0,079645946;-0,229796167;5,368508682;-2,287480354;-0,086634457;;3,419732539;-0,145121863;0,121229492;0,392384218;-0,691340944;-0,404717847;-0,298585596;0,627324767;1,097919315;-0,657819899;-7,07837E-12;;0,354233935;;0,425648938;;4,790173207;1,095719716;4,04463239;1,475051402;0,289882565;4,245396243;-1,736903251;;0,63631679;0,137471932;0,67997685;-1,04714E-11;;;0,553616462;-0,295816648;4,481680536;1,314387206;-0,061518623;-1,382082799;;5,314034344;2,637783481
238;2019-09-11;0,028402487;4,76694E-12;;9,70053E-12;0,559554413;-0,229949148;;;1,185964522;0,630228268;0,023246392;0,002138438;-1,560908414;;-0,260907048;0,214847925;0,619769723;-0,115746652;-0,102720584;1,167164306;;0,269174075;-1,413325724;;-0,139002459;4,627756934;-0,027604735;0,516551827;-0,15149508;;;0,121356309;-0,206517968;-0,696131067;0,119527679;;-2,008699117;0,044414268;4,236736887;3,356083143;-0,37456619;;-0,023023784;3,999254465;;-1,347586395;-0,092876135;0,0859487;-0,104870314;0,358239892;-0,196684873;1,086410522;;;0,785412394;-0,149116138;-0,228215745;5,240207387;-1,931071886;-0,081772533;;3,258761508;-0,139793558;0,12879856;0,37773864;-0,697672978;-0,401792211;-0,305609898;0,649303857;1,08341629;-0,608487959;-7,78434E-12;;0,345099808;;0,413353003;;5,316360588;1,172095116;3,763578707;1,551268859;0,307195886;3,941396381;-1,752719312;;0,618132728;0,181970873;0,71271501;-1,05908E-11;;;0,688259597;-0,289527601;4,470592829;1,935256045;0,070117296;-0,921100737;;5,901496914;2,772883963
239;2019-09-12;-0,011907948;-4,57394E-12;;9,99737E-12;0,350250781;-0,231067568;;;1,357417723;0,646988659;0,028580984;0,018009398;-1,578164588;;-0,319367598;0,222845862;0,623899569;-0,117532842;-0,101630173;1,184520968;;0,248803677;-1,423977728;;-0,119480625;4,732216127;0,187967125;0,526419089;-0,154617105;;;0,126886019;-0,207827731;-0,711745303;0,122202098;;-1,997583449;0,073573022;4,303309471;3,421063775;-0,355974534;;-0,030628797;3,985255895;;-1,575472923;-0,083741412;0,069996881;-0,079426764;0,33913117;-0,237328091;0,371439424;;;1,079005103;-0,090338243;-0,22980647;5,177586839;-1,881056307;-0,057703278;;3,05840068;-0,169034025;0,152584659;0,306520515;-0,682681716;-0,404171993;-0,307812474;0,38694477;1,064311161;-0,635918383;-2,73234E-12;;0,348613519;;0,456232433;;3,053086964;1,200083229;3,968594983;1,609060035;0,313307357;3,450159983;-1,769057878;;0,621360461;0,190989636;0,707025037;-1,0635E-11;;;1,178138559;-0,289383644;4,888493373;0,322877362;0,21733869;-0,98004959;;5,350051124;2,638688211
240;2019-09-13;0,108233065;3,73784E-12;;7,91617E-11;0,331555193;-0,232985378;;;1,198255588;0,453728256;0,025664607;0,027868902;-1,583803196;;-0,267415538;0,274142849;0,631975818;-0,117668427;-0,147961614;1,188254902;;0,255079052;-1,451463546;;-0,138228871;5,910641931;0,181944517;0,250534284;-0,154503557;;;0,227046162;-0,210932088;-0,713027627;0,110532082;;-2,037076221;0,20472467;4,338191999;3,415688685;-0,358094006;;0,090513247;4,194901215;;-1,597456278;-0,071799608;0,046263657;-0,108778539;0,413016866;-0,239858109;0,068576168;;;2,4291186;-0,14453596;-0,225238643;5,212313371;-1,879816036;-0,043776578;;2,972472745;-0,157766814;0,13011065;0,396563026;-0,661951021;-0,404510056;-0,207264611;0,394418329;1,07903901;-0,604627003;-2,11924E-11;;0,361750406;;0,453600093;;3,120307441;1,171086351;4,288652126;1,708190208;0,143283908;3,646039215;-2,026420261;;0,631160217;0,220312602;0,337171854;-1,04727E-11;;;0,914486975;-0,288773279;4,172582941;0,385510259;0,006785019;-0,992423257;;1,59361071;2,720916362
241;2019-09-14;0,349484913;-1,1857E-11;;6,82349E-11;0,308009065;-0,231185219;;;1,443956288;0,456173192;0,025448501;0,050330606;-1,624187117;;-0,288140484;0,128128409;0,614441204;-0,124168143;-0,151111503;1,217420644;;0,271325934;-1,491047068;;-0,121940371;5,334873735;0,052601377;0,222238496;-0,220584764;;;0,044628814;-0,202022921;-0,706808259;0,096370675;;-2,0745013;0,078507203;4,197410179;3,464278362;-0,374685491;;0,050380424;4,128107765;;-1,612140452;-0,138002987;0,042300101;-0,081286133;0,334489201;-0,240081984;0,417493271;;;0,55849991;-0,086215982;-0,228898198;5,076700624;-1,899605695;-0,038217182;;3,196000854;-0,15559934;0,044935298;0,358158977;-0,685953088;-0,401249889;-0,363445153;0,391812117;1,353822766;-0,573616064;-2,0849E-11;;0,353143615;;0,436922885;;2,94168716;1,172407106;4,354670258;1,737313411;0,221911538;3,77285274;-2,028123249;;0,661878005;0,258962005;0,242531636;-1,0237E-11;;;0,593112607;-0,304893479;4,046290778;0,793974993;0,001078048;-0,962498887;;4,887824783;2,739834171
242;2019-09-15;0,371539141;-8,85028E-12;;8,85914E-11;0,315875681;-0,231740191;;;1,6598528;0,442894797;0,39964292;0,040749085;-1,626948987;;-0,309038362;0,284612686;0,597374291;-0,06534608;-0,108263292;1,413087338;;0,275390933;-1,478212118;;-0,11926823;5,489930295;0,051546414;0,496267541;-0,216783107;;;0,13963878;-0,204910034;-0,703960687;0,029179428;;-2,086411758;0,121255902;4,313429789;3,519689353;-0,296478652;;-0,05664028;4,208820288;;-1,404699518;-0,109909074;0,048930247;-0,110100948;0,288290876;-0,243715071;1,232367888;;;1,77465361;-0,089462584;-0,231078704;4,599517975;-1,887182974;-0,039399082;;2,997267;-0,159890341;0,042440439;0,051651922;-0,697539753;-0,398050837;-0,312995085;0,640975345;1,106900883;-0,563979154;-2,02198E-11;;0,37737594;;0,458962132;;2,816134498;1,153659861;4,3868435;1,800201166;0,559288297;3,974931085;-2,042414043;;0,659952773;0,213543643;0,3420368;-9,97256E-12;;;0,484718081;-0,308185966;3,888022466;0,896278508;-0,003719983;-0,952646043;;4,279723076;2,623301018
243;2019-09-16;0,052065104;-8,98205E-12;;7,79601E-11;0,29455635;-0,239430156;;;0,939599625;0,447639677;0,016392818;0,45009703;-1,61865622;;-0,340799683;0,123824535;0,618955411;-0,072257467;-0,107635055;1,459430895;;0,246787905;-1,46691681;;-0,117816477;6,499314767;0,054153666;0,234348279;-0,224881041;;;0,069532567;-0,196131197;-0,707756794;0,104948356;;-2,182795752;0,115679013;4,64437629;3,578673591;-0,407005872;;-0,050269621;4,110721401;;-1,436292771;0,069929172;0,025951244;-0,110144004;0,427232852;-0,246243275;3,739423226;;;1,376506405;-0,085116651;-0,232619769;4,496012335;-1,879305966;-0,117527458;;2,858600587;-0,170242249;0,03688913;0,042559916;-0,690148561;-0,401148707;-0,254983197;0,635577181;1,106817005;-0,577980479;-2,03788E-11;;0,390486887;;0,465838658;;2,890352966;1,186158006;4,590885586;1,766559745;0,249939785;3,877831484;-2,060395921;;0,653878601;0,263495056;0,23088592;-9,74809E-12;;;0,609782378;-0,305864032;4,177687962;0,901347621;0,004126317;-0,986674682;;4,000956546;2,579287391
244;2019-09-17;0,050644017;-9,0991E-12;;8,7088E-11;0,302441077;-0,233712934;;;1,453567614;0,430855534;0,09365749;0,404740673;-1,640760449;;-0,336584336;0,273575622;0,589208111;-0,072409415;-0,163308573;0,710424721;;0,242934611;-1,489074714;;-0,051222705;3,320226793;0,055217979;0,541340683;-0,224476164;;;0,027381926;-0,215414258;-0,717882771;0,112846935;;-2,191741013;0,257292701;4,417892817;3,77643667;-0,423919016;;-0,03833664;4,125680771;;-1,456609634;-0,094136145;0,030753463;-0,114465094;0,34997815;-0,250622656;0,139504666;;;0,348744437;-0,088754354;-0,231542553;4,776958802;-1,888168143;-0,059178732;;2,932240882;-0,158057453;0,039351456;0,041762454;-0,686059923;-0,401290137;-0,21586245;0,394180187;1,138970743;-0,813483933;-2,02368E-11;;0,408045601;;0,477867873;;2,915381415;1,156189576;4,675949966;1,753046742;0,24868052;3,913839186;-2,030929981;;0,661791884;0,257821712;0,244756517;-9,49594E-12;;;0,60634791;-0,284643901;5,210321406;1,821961083;-0,008952321;-1,032359216;;4,149048342;2,682123887
245;2019-09-18;-0,02773735;1,65335E-12;;9,22411E-11;0,297665424;-0,239511271;;;2,611668943;0,443125748;0,017360702;0,007377737;-1,662078492;;-0,343582033;0,19226629;0,377868638;-0,067998572;-0,165074885;0,726139601;;0,230852961;-1,469622061;;-0,095640178;3,665305415;0,05693756;0,338558681;-0,227973276;;;0,040584773;-0,219334824;-0,681731052;0,122549846;;-2,316483147;0,228323926;4,470397429;3,960431871;-0,316056571;;0,035681541;4,193250864;;-1,480340787;-0,092252383;0,155786225;-0,111570075;0,273594085;-0,248282061;0,195823197;;;0,695795015;-0,084943843;-0,236202847;5,206835342;-1,89608195;-0,164730969;;2,840740805;-0,156465333;0,042102285;0,130297749;-0,713741745;-0,406388756;-0,468979185;0,634698759;1,140132092;-0,579484931;-2,00571E-11;;0,411619524;;0,265015148;;2,978421465;0,711252837;4,112115459;1,745327124;0,224776734;4,462912984;-2,029653413;;0,367230892;0,286311452;0,372052221;-9,41344E-12;;;0,801647963;-0,26704675;5,52475225;1,90397089;0,220750712;-1,003654644;;5,121542701;2,432653891
246;2019-09-19;0,032576533;1,86189E-12;;1,06325E-10;0,225808462;-0,221711238;;;2,618072686;0,307069574;0,139968309;0,173686634;-1,543429616;;-0,38349187;0,194927791;0,375507603;-0,076055974;-0,168331212;0,745634232;;0,242860524;-1,483249611;;-0,062452226;6,66616276;0,063165401;0,148866424;-0,22662567;;;0,033462363;-0,214966936;-0,669929127;0,145104028;;-2,388422239;0,081382585;4,239858514;3,834284794;-0,325318265;;0,212886897;4,303423547;;-1,502978167;-0,095968149;0,008732123;-0,116624612;0,292314712;-0,18924234;0,149819434;;;1,012264826;-0,085901298;-0,240240412;4,481737127;-1,908861307;-0,133592476;;2,863491868;-0,118660133;0,044634083;0,126661192;-0,75155155;-0,411211175;-0,202854457;0,64588172;1,175843643;-0,597366115;-2,09963E-11;;0,640386754;;0,263883913;;3,083045979;1,193629709;7,495793741;1,777988508;0,161959617;4,490796663;-2,036495215;;0,372770796;0,286320011;0,378187374;-9,42814E-12;;;0,826065775;-0,279511221;5,820581095;2,451493365;0,055949156;-1,045006538;;4,623848388;2,461738153
247;2019-09-20;0,126517188;1,69766E-12;;8,83895E-11;0,264039912;-0,234511432;;;1,476389791;0,303833525;0,406515689;0,190168495;-1,513299813;;-0,392000978;0,183359278;0,369394058;-0,073382483;-0,167988371;3,013300229;;0,042388619;-1,495627492;;-0,091500798;6,500394672;-0,023647565;0,309841343;-0,228020371;;;-0,005012571;-0,214506284;-0,682172613;0,147066188;;-2,32599726;0,229968029;4,226356447;3,933672199;-0,449269969;;0,108409998;4,252594148;;-1,515581828;-0,095063532;0,103002885;-0,122475411;0,355872529;-0,245309309;0,191639882;;;1,383721433;-0,088395718;-0,170829943;4,688301558;-1,954275433;0,029829013;;2,852145037;-0,167455059;0,074277411;0,028850168;-0,765649088;-0,407974741;-0,141553802;0,662456779;1,203899495;-0,82484075;-2,11069E-11;;0,650654149;;0,267143706;;3,0500706;1,244419916;6,707074187;1,77402859;0,145374631;4,697806457;-2,0554288;;0,638370487;0,25242103;0,406683055;-9,62462E-12;;;0,835994945;-0,264617283;5,259670264;1,855915302;-0,094784797;-1,039452254;;4,472175246;2,508317041
248;2019-09-21;0,136080406;1,40756E-13;;9,17212E-11;0,286377833;-0,17463831;;;1,494549946;0,305494198;0,408998541;0,044280031;-1,513926963;;-0,345638299;0,368531879;0,380707649;-0,088393638;-0,170425102;1,090123978;;0,045403348;-1,351574213;;-0,029690083;8,101231523;0,105751283;0,164089067;-0,231618806;;;0,03163231;-0,215840914;-0,694602843;0,153285332;;-2,443246567;0,164958492;4,228814292;4,120380799;-0,435397603;;0,128241887;4,014782619;;-1,526439259;-0,137112448;0,113300666;-0,122766903;0,309555925;-0,249229846;3,06883378;;;1,006170556;-0,083451315;-0,235663969;4,73728128;-2,020057986;-0,101036343;;2,929960696;-0,146645399;0,074606904;0,035515613;-0,805248598;-0,410298763;-0,162891922;0,675332645;0,974956301;-0,835679874;-2,13713E-11;;0,665790037;;0,296152043;;3,064336134;0,726565726;5,476481812;1,892660798;0,212024641;2,286588376;-2,094167533;;0,626488937;0,263029966;0,417979583;-9,31728E-12;;;0,841120292;-0,286679104;6,153846834;2,931444402;-0,092173546;-1,004980764;;4,203774146;2,608616839
249;2019-09-22;0,056796612;1,37731E-12;;9,8164E-11;0,325703146;-0,23740699;;;1,153030155;0,471152469;0,02482432;0,042284349;-1,4842109;;-0,344014766;0,318712468;0,41311007;-0,086542973;-0,175904811;2,979744812;;0,048086357;-1,540811816;;0,035753299;7,598926673;0,012543479;0,182666028;-0,235505701;;;0,163828825;-0,222578711;-0,690051813;0,142861073;;-2,470989602;0,20589177;4,365644039;3,91036608;-0,437787871;;-0,013088215;4,451476608;;-1,543002523;-0,091654042;0,11020935;-0,121354483;0,221835698;-0,250942242;0,188703029;;;0,950421431;-0,146841011;-0,239704178;4,670641752;-2,023141407;-0,128923683;;2,8449395;-0,118037679;0,163966707;0,058765501;-0,795153123;-0,411217748;-0,103439616;0,684267197;0,74324981;-0,900339471;-1,96674E-11;;0,418267508;;0,518071869;;3,105395962;0,740525245;5,645532961;0,442679353;0,163520039;4,533187686;-2,183745032;;0,642830527;0,204762251;0,421253103;-9,43529E-12;;;0,605522688;-0,28384557;5,734927473;1,5220705;-0,087767901;-1,031858759;;4,004917677;2,642446682
250;2019-09-23;0,059318795;4,43479E-13;;-9,46447E-13;0,328979429;-0,203372954;;;1,110375308;0,477896305;0,154049126;0,065479379;-1,504900271;;-0,333371055;0,311380377;0,418707036;-0,08617877;-0,131712155;1,359041429;;0,02902829;-1,355095499;;0,06877727;6,688139855;0,074892086;0,180253807;-0,230174501;;;0,031725134;-0,218056172;-0,679433783;-0,097166948;;-2,554232809;0,294525363;4,512380719;4,006798492;-0,442380901;;0,209074046;4,581046109;;-1,590604695;-0,143132244;0,036163611;-0,128991427;0,269000298;-0,25315101;2,831486692;;;0,846069482;-0,146849541;-0,240200264;4,627676099;-1,986081159;-0,159961098;;2,892417491;-0,131205183;0,160171504;0,041338952;-0,815393234;-0,41481804;-0,116927915;0,709193051;0,762902885;-0,673719984;-1,9702E-11;;0,430468736;;0,300765807;;3,30186432;0,753445551;5,043206823;0,468626226;0,321472732;4,481715534;-1,932276922;;0,654072858;0,229877021;0,437543737;-9,32672E-12;;;0,7606055;-0,287272789;6,377212018;1,718674646;-0,103343676;-1,007075597;;4,050106663;2,743496772
251;2019-09-24;0,061183902;-3,52065E-13;;1,17821E-11;0,314512395;-0,202073427;;;1,389620097;0,485278328;0,024925443;0,057480409;-1,489283843;;-0,320296074;0,360383616;0,412665044;-0,089390578;-0,168835784;1,337977983;;0,018974197;-1,3604076;;0,074317099;6,561846916;-0,017666534;0,167573123;-0,229675936;;;-0,006671964;-0,189591224;-0,673144022;-0,085005782;;-2,503488327;0,232447282;4,370470852;4,784803972;-0,435923753;;2,199956081;4,787853054;;-1,598427798;-0,078658158;-0,043197428;-0,126911336;0,450126904;-0,208413366;2,767071546;;;0,660012462;-0,141059935;-0,246306241;4,79234859;-2,042030648;-0,162054605;;3,054589091;-0,151643213;0,158890482;0,036884937;-0,820460417;-0,443501735;-0,053323261;0,728270073;0,758665404;-0,874345977;-1,89728E-11;;0,428238567;;0,285052823;;3,189926936;0,762423231;6,616227286;0,449512383;0,330984752;4,660221999;-1,941210639;;0,68179381;0,292814046;0,41363309;-9,30903E-12;;;0,814950616;-0,286485987;4,779102176;0,730874141;-0,003021535;-1,032047361;;1,968462164;2,785313385
252;2019-09-25;0,06272589;2,15366E-12;;6,53781E-11;0,330702937;-0,175250872;;;1,916688914;0,471200457;0,147146788;0,060064964;-1,48732366;;-0,301124165;0,291773723;0,398454491;-0,147628368;-0,167136138;2,677168414;;0,024142341;-1,386193873;;-0,027775274;6,676883515;-0,024282165;0,172824452;-0,228393867;;;-0,035683104;-0,20665973;-0,683985641;-0,100742739;;-2,53045555;0,221545839;4,980910506;4,026097067;-0,445756194;;0,149070249;4,868318461;;-1,623931966;0,075076986;0,159424395;-0,126699655;0,383343102;-0,214572058;2,816195124;;;0,699425571;-0,146891906;-0,244726704;4,77800552;-2,02356375;-0,16154253;;3,019812092;-0,135887643;0,156360971;0,029602364;-0,818246442;-0,445493771;-0,41762208;0,734206167;0,824945888;-0,872230222;-1,96356E-11;;0,432439586;;0,286576886;;3,200630514;0,754922623;5,025014956;0,451623302;0,352330526;2,316836956;-2,209688471;;0,709623423;0,255533681;0,429430289;-9,02699E-12;;;0,809104474;-0,286188691;4,605783656;2,716218092;-0,096508224;-1,148623501;;2,093922308;2,847955003
253;2019-09-26;-0,011201924;1,91788E-12;;1,21647E-11;0,3211267;-0,179275669;;;1,322647632;0,503003732;0,433473282;0,061969612;-1,326533213;;-0,341888455;0,176985404;0,401383247;-0,074449113;-0,172919049;2,705153627;;0,040788284;-1,417881352;;-0,000483416;6,767427165;0,013426369;0,182038873;-0,23315205;;;0,00851877;-0,21632932;-0,540810639;0,137889635;;-2,448612137;0,201011011;3,927523243;4,075775864;-0,447784982;;0,399688992;4,629269663;;-1,591667843;-0,037447923;-0,067871854;-0,127919383;0,216152153;-0,218020167;2,553451412;;;0,820887789;-0,150322018;-0,177498;4,907078105;-2,093424099;-0,162411709;;3,06248578;-0,11705876;0,066280551;0,04113629;-0,864343694;-0,445822056;-0,460954519;0,73333248;0,887490105;-0,876437189;-1,91789E-11;;0,432772437;;0,287067425;;3,351156981;0,757503931;4,945603407;0,394616516;0,526026178;4,668912572;-1,970131698;;0,697222563;0,275111444;0,423731145;-8,91318E-12;;;0,779793167;-0,286437011;6,008843845;2,263653718;-0,106944977;-1,289646123;;2,041399324;3,039078906
254;2019-09-27;-0,058889283;8,22955E-13;;7,2243E-11;0,307979522;-0,20381321;;;1,48619353;0,513076966;0,659852924;0,006843836;-1,322524183;;-0,283159781;0,318408342;0,390597079;-0,079303511;-0,168627491;2,79895541;;0,058816713;-1,405091305;;-0,118715588;8,259629369;0,015598753;0,08351156;-0,237462536;;;-0,02226294;-0,204049029;-0,547032243;-0,107434434;;-2,389285323;0,198997223;4,100970382;3,989051698;-0,451021384;;0,213087694;5,060913072;;-1,615263202;-0,053382964;0,037432776;-0,122366774;0,185786031;-0,216555718;2,520953989;;;1,526111378;-0,145165053;-0,242299838;4,87460876;-1,816999458;-0,09349667;;3,108493351;-0,131621626;0,173400842;0,037360537;-0,713595214;-0,419156636;-0,518749318;0,732853476;1,118813404;-0,840537654;-2,11186E-11;;0,418168318;;0,286164965;;3,353018696;0,750233908;5,486965343;0,392902863;0,357994341;4,678690366;-1,980168766;;0,699011933;0,343305886;0,426936951;-8,94425E-12;;;0,76740739;-0,287236011;7,07177465;2,365023467;-0,111213823;-1,332443857;;2,012138228;2,934044409
255;2019-09-28;-0,05878098;5,5474E-13;;1,70183E-11;0,2821643;-0,193944621;;;1,914516293;0,503426551;0,441633837;0,018909816;-1,208940858;;-0,276480768;0,321871454;0,415405741;-0,077065833;-0,195124515;2,337041746;;0,068316436;-1,273311459;;-0,100244999;7,599270825;0,013895557;0,09234476;-0,240795691;;;0,012404841;-0,190613069;-0,547617719;0,021924716;;-2,357742877;0,204417526;4,124659951;4,170331823;-0,348032783;;0,150759188;5,119582018;;-1,624158531;0,042094407;-0,022627592;-0,1174018;0,195602193;-0,209014395;0,174312345;;;0,492181554;-0,146100864;-0,244338293;4,933088449;-1,806494784;-0,115499268;;3,159413407;-0,125962576;0,187771478;0,030315296;-0,748539325;-0,419644;-0,460053448;0,462966157;1,158023463;-0,793444672;-2,10124E-11;;0,420645826;;0,489813178;;3,483733742;0,758242709;5,117734102;0,365022584;0,40475292;4,824122564;-1,983551902;;0,71893822;0,25983258;0,407877364;-8,96002E-12;;;0,753682747;-0,288999188;7,126835886;1,385449174;-0,158104929;-1,376143477;;2,059829072;3,113023451
